AC NAME,STATE/UT NAME,AC NO.,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS,DIFF
Bhimli,Andhra Pradesh,20, NAGA SANDEEP PANCHAKARLA,MALE,29.0,GENERAL,JnP,Glass Tumbler,24114,134.0,24248,10.547653225455653,307144,77381
Bhimli,Andhra Pradesh,20, NOTA,,,,NOTA,NOTA,4256,7.0,4263,1.8543651311496803,307144,97366
Bhimli,Andhra Pradesh,20, APPARAO KORADA,MALE,55.0,GENERAL,BJP,Lotus,2349,119.0,2468,1.0735569185262517,307144,99161
Bhimli,Andhra Pradesh,20, TEDDU RAMADASU,MALE,49.0,GENERAL,INC,Hand,1860,20.0,1880,0.81778241767802,307144,99749
Bhimli,Andhra Pradesh,20, GANDIKOTA RAJESH,MALE,37.0,GENERAL,SHS,Bow & Arrow,800,2.0,802,0.3488624994562617,307144,100827
Bhimli,Andhra Pradesh,20, BANKA VENKATA APPARAO,MALE,33.0,GENERAL,IND,Bangles,792,1.0,793,0.34494758362695205,307144,100836
Bhimli,Andhra Pradesh,20, K.ATCHIM NAIDU,MALE,30.0,GENERAL,PPOI,FLUTE,745,0.0,745,0.32406803253730043,307144,100884
Bhimli,Andhra Pradesh,20, KUNA. BABURAO,MALE,39.0,GENERAL,IND,Bat,591,2.0,593,0.25794945408673714,307144,101036
Bhimli,Andhra Pradesh,20, D.PRABHA GOUD,FEMALE,32.0,GENERAL,JAJGP,Mike,549,3.0,552,0.24011483753099308,307144,101077
Visakhapatnam East,Andhra Pradesh,21, RAMAKRISHNA BABU VELAGAPUDI,MALE,59.0,GENERAL,TDP,Bicycle,86752,321.0,87073,50.09838668845366,272448,0
Visakhapatnam East,Andhra Pradesh,21, AKKARAMANI VIJAYA NIRMALA,FEMALE,49.0,GENERAL,YSRCP,Ceiling Fan,59956,643.0,60599,34.86628616142321,272448,26474
Visakhapatnam East,Andhra Pradesh,21, TATARAO KONA,MALE,53.0,GENERAL,JnP,Glass Tumbler,17806,67.0,17873,10.283422706036685,272448,69200
Visakhapatnam East,Andhra Pradesh,21, SUHASINI KOMARAGIRI,FEMALE,47.0,GENERAL,BJP,Lotus,2819,24.0,2843,1.6357506156360038,272448,84230
Visakhapatnam East,Andhra Pradesh,21, NOTA,,,,NOTA,NOTA,1736,5.0,1741,1.0017030678235255,272448,85332
Visakhapatnam East,Andhra Pradesh,21, VAJJIPARTHI SRINIVASA RAO,MALE,44.0,GENERAL,INC,Hand,1661,2.0,1663,0.9568249292306276,272448,85410
Visakhapatnam East,Andhra Pradesh,21, VENKATA SURYA LALITHA SRIDEVI RALLAPALLI,FEMALE,40.0,GENERAL,SAPRP,Electric Pole,365,0.0,365,0.21000667418471383,272448,86708
Visakhapatnam East,Andhra Pradesh,21, SHIVA RAMAKRISHNA ANAGANI,MALE,35.0,GENERAL,IND,Dish Antenna,246,0.0,246,0.1415387447929852,272448,86827
Visakhapatnam East,Andhra Pradesh,21, MATHE SURESH,MALE,38.0,SC,IND,Helicopter,238,1.0,239,0.13751121953464823,272448,86834
Visakhapatnam East,Andhra Pradesh,21, KANTHARAO BUTHADA,MALE,48.0,SC,MPP,Telephone,213,0.0,213,0.1225518400036823,272448,86860
Visakhapatnam East,Andhra Pradesh,21, BODDETI CHAYA LAKSHMI,FEMALE,38.0,GENERAL,ILP(AP),BUCKET,209,0.0,209,0.12025039699891833,272448,86864
Visakhapatnam East,Andhra Pradesh,21, MAANAV,MALE,31.0,GENERAL,IND,Plate Containing Food,191,0.0,191,0.10989390347748039,272448,86882
Visakhapatnam East,Andhra Pradesh,21, KONA CHINNARAO,MALE,50.0,GENERAL,IND,Almirah,178,0.0,178,0.10241421371199742,272448,86895
Visakhapatnam East,Andhra Pradesh,21, A CHANDULAL JASTI,MALE,62.0,GENERAL,IND,Slate,146,0.0,146,0.08400266967388553,272448,86927
Visakhapatnam East,Andhra Pradesh,21, GAMPALA SESHARATNAM,FEMALE,67.0,GENERAL,IND,COCONUT FARM,117,0.0,117,0.06731720788934661,272448,86956
Visakhapatnam East,Andhra Pradesh,21, SIRRA ISSAKU,MALE,50.0,SC,ACP,Tooth Brush,108,0.0,108,0.06213896112862764,272448,86965
Visakhapatnam South,Andhra Pradesh,22, GANESH KUMAR VASUPALLI,MALE,55.0,GENERAL,TDP,Bicycle,52026,146.0,52172,41.504840852499186,209356,0
Visakhapatnam South,Andhra Pradesh,22, DRONAMRAJU SRINIVASA RAO,MALE,58.0,GENERAL,YSRCP,Ceiling Fan,48133,310.0,48443,38.5382773406735,209356,3729
Visakhapatnam South,Andhra Pradesh,22, GIRIDHAR GAMPALA,MALE,47.0,GENERAL,JnP,Glass Tumbler,18087,32.0,18119,14.414364245312289,209356,34053
Visakhapatnam South,Andhra Pradesh,22, KOPPALA RAM KUMAR,MALE,40.0,GENERAL,BJP,Lotus,2389,8.0,2397,1.9069060707552048,209356,49775
Visakhapatnam South,Andhra Pradesh,22, HYDER ALI SINKA,MALE,57.0,GENERAL,INC,Hand,1873,3.0,1876,1.492430450036197,209356,50296
Visakhapatnam South,Andhra Pradesh,22, NOTA,,,,NOTA,NOTA,1207,1.0,1208,0.9610106522621141,209356,50964
Visakhapatnam South,Andhra Pradesh,22, DAGGULURI VENKATA RAMANA,MALE,50.0,GENERAL,SAPRP,Electric Pole,383,0.0,383,0.3046912912387332,209356,51789
Visakhapatnam South,Andhra Pradesh,22, DURGA PRASAD.GUNTU,MALE,51.0,GENERAL,IND,Letter Box,213,0.0,213,0.16944972593694563,209356,51959
Visakhapatnam South,Andhra Pradesh,22, KOTHAPALLI GEETHA,FEMALE,48.0,ST,JAJGP,Mike,199,1.0,200,0.159107723884456,209356,51972
Visakhapatnam South,Andhra Pradesh,22, D. VENKATESWARA RAO,MALE,60.0,GENERAL,IND,Almirah,178,1.0,179,0.14240141287658808,209356,51993
Visakhapatnam South,Andhra Pradesh,22, J.BIPIN KUMAR JAIN,MALE,49.0,GENERAL,IND,Envelope,132,0.0,132,0.10501109776374093,209356,52040
Visakhapatnam South,Andhra Pradesh,22, GOURI SANKAR DAS JOSYULA,MALE,31.0,GENERAL,IND,Violin,119,0.0,119,0.0946690957112513,209356,52053
Visakhapatnam South,Andhra Pradesh,22, BODDETI JAYA VENUGOPAL,MALE,30.0,GENERAL,PPOI,FLUTE,93,1.0,94,0.07478063022569431,209356,52078
Visakhapatnam South,Andhra Pradesh,22, T.V.S. PRASAD,MALE,55.0,GENERAL,IND,CALCULATOR,94,0.0,94,0.07478063022569431,209356,52078
Visakhapatnam South,Andhra Pradesh,22, Kasarapu Satyanarayana,MALE,52.0,GENERAL,IND,SHIP,72,0.0,72,0.05727878059840415,209356,52100
Visakhapatnam  North,Andhra Pradesh,23, GANTA SRINIVASA RAO,MALE,59.0,GENERAL,TDP,Bicycle,67160,192.0,67352,38.0861904196425,280328,0
Visakhapatnam  North,Andhra Pradesh,23, KAMMILA KANNAPARAJU (K.K. RAJU),MALE,41.0,GENERAL,YSRCP,Ceiling Fan,64963,445.0,65408,36.986897834778134,280328,1944
Visakhapatnam  North,Andhra Pradesh,23, PASUPULETI USHA KIRAN,FEMALE,43.0,GENERAL,JnP,Glass Tumbler,19085,54.0,19139,10.82271645150163,280328,48213
Visakhapatnam  North,Andhra Pradesh,23, VISHNU KUMAR RAJU PENMETSA,MALE,57.0,GENERAL,BJP,Lotus,18720,70.0,18790,10.625364027572791,280328,48562
Visakhapatnam  North,Andhra Pradesh,23, GOMPA GOVINDA RAJU,MALE,46.0,GENERAL,INC,Hand,2051,3.0,2054,1.1614953545840614,280328,65298
Visakhapatnam  North,Andhra Pradesh,23, NOTA,,,,NOTA,NOTA,1403,8.0,1411,0.7978918915862271,280328,65941
Visakhapatnam  North,Andhra Pradesh,23, ADI BABU KARRI,MALE,59.0,GENERAL,SAPRP,Electric Pole,644,0.0,644,0.3641689427225587,280328,66708
Visakhapatnam  North,Andhra Pradesh,23, SONDI KRISHNA,MALE,46.0,SC,IND,Basket containing Fruits,441,1.0,442,0.24994203832821574,280328,66910
Visakhapatnam  North,Andhra Pradesh,23, BANNA RAMESH,MALE,44.0,SC,DABAP,Cup & Saucer,325,0.0,325,0.18378091053545276,280328,67027
Visakhapatnam  North,Andhra Pradesh,23, NAKKA NAMMI GRACE,FEMALE,52.0,SC,MPP,Telephone,226,0.0,226,0.1277984177877302,280328,67126
Visakhapatnam  North,Andhra Pradesh,23, SREENU SEERAPU,MALE,32.0,GENERAL,IND,Bat,226,0.0,226,0.1277984177877302,280328,67126
Visakhapatnam  North,Andhra Pradesh,23, VADDI HARI GANESH,MALE,37.0,GENERAL,IND,Whistle,186,1.0,187,0.1057447085234759,280328,67165
Visakhapatnam  North,Andhra Pradesh,23, BORRA RAMESH,MALE,37.0,GENERAL,IND,Gas Cylinder,164,0.0,164,0.09273867485481307,280328,67188
Visakhapatnam  North,Andhra Pradesh,23, VINOD KUMAR SINGURU,MALE,26.0,GENERAL,IND,DIAMOND,141,1.0,142,0.08029812091087474,280328,67210
Visakhapatnam  North,Andhra Pradesh,23, SRINIVAS ADITYA .D,MALE,41.0,GENERAL,PPOI,FLUTE,123,0.0,123,0.06955400614110982,280328,67229
Visakhapatnam  North,Andhra Pradesh,23, GRANDHA SATHEESH KUMAR,MALE,37.0,GENERAL,YSRPP,Pineapple,112,1.0,113,0.0638992088938651,280328,67239
Visakhapatnam  North,Andhra Pradesh,23, APPALARAJU NAMMI,MALE,38.0,GENERAL,IND,Envelope,95,0.0,95,0.05372057384882465,280328,67257
Visakhapatnam  West,Andhra Pradesh,24, P G V R NAIDU(GANA BABU),MALE,49.0,GENERAL,TDP,Bicycle,68390,309.0,68699,50.95684552507825,236625,0
Visakhapatnam  West,Andhra Pradesh,24, VIJAY PRASAD MALLA,MALE,52.0,GENERAL,YSRCP,Ceiling Fan,49387,331.0,49718,36.877864973519856,236625,18981
Visakhapatnam  West,Andhra Pradesh,24, JAMISETTI VENKATA SATYANARAYANA MURTHY,MALE,58.0,GENERAL,CPI,Ears of Corn And Sickle,6433,31.0,6464,4.794611995430877,236625,62235
Visakhapatnam  West,Andhra Pradesh,24, BUDDA CHANDRA SEKHAR,MALE,41.0,GENERAL,BJP,Lotus,3183,23.0,3206,2.3780207390704504,236625,65493
Visakhapatnam  West,Andhra Pradesh,24, P R N VINOD KUMAR,MALE,29.0,GENERAL,IND,Cup & Saucer,1984,0.0,1984,1.4716135827560117,236625,66715
Visakhapatnam  West,Andhra Pradesh,24, BHAGAT PIRIDI,MALE,30.0,GENERAL,INC,Hand,1765,4.0,1769,1.3121393285763028,236625,66930
Visakhapatnam  West,Andhra Pradesh,24, NOTA,,,,NOTA,NOTA,1555,6.0,1561,1.1578572594163985,236625,67138
Visakhapatnam  West,Andhra Pradesh,24, SIGILIPALLI PAPARAO,MALE,45.0,GENERAL,IND,SHIP,323,1.0,324,0.24032399234523583,236625,68375
Visakhapatnam  West,Andhra Pradesh,24, YENNETI RAMU,MALE,42.0,GENERAL,IPBP,Trumpet,317,0.0,317,0.2351318073254313,236625,68382
Visakhapatnam  West,Andhra Pradesh,24, KOTA SURYA SANKARA RAO,MALE,66.0,GENERAL,MCPI,COMPUTER,294,1.0,295,0.21881351154890297,236625,68404
Visakhapatnam  West,Andhra Pradesh,24, PEDIREDLA NANAJI,MALE,38.0,GENERAL,IND,Gas Cylinder,199,0.0,199,0.14760640270587014,236625,68500
Visakhapatnam  West,Andhra Pradesh,24, PEYYALA VEERA VENKATA SATYANARAYANA MURTHY,MALE,64.0,SC,RPI,Whistle,143,0.0,143,0.10606892254743433,236625,68556
Visakhapatnam  West,Andhra Pradesh,24, MAMIDI RAMAKRISHNA,MALE,51.0,GENERAL,IND,Frock,139,0.0,139,0.1031019596789746,236625,68560
Gajuwaka,Andhra Pradesh,25, NAGIREDDY TIPPALA,MALE,66.0,GENERAL,YSRCP,Ceiling Fan,74769,523.0,75292,37.78125689970093,310011,0
Gajuwaka,Andhra Pradesh,25, PAWAN KALYAN KONIDALA,MALE,50.0,GENERAL,JnP,Glass Tumbler,58283,256.0,58539,29.374661287408927,310011,16753
Gajuwaka,Andhra Pradesh,25, PALLA SRINIVASA RAO,MALE,49.0,GENERAL,TDP,Bicycle,56453,189.0,56642,28.422753457377407,310011,18650
Gajuwaka,Andhra Pradesh,25, PULUSU JANARDHANA RAO,MALE,55.0,GENERAL,BJP,Lotus,2718,52.0,2770,1.3899761144898737,310011,72522
Gajuwaka,Andhra Pradesh,25, NOTA,,,,NOTA,NOTA,1763,1.0,1764,0.8851689046787499,310011,73528
Gajuwaka,Andhra Pradesh,25, GOLLAKOTA VENKATA SUBBA RAO,MALE,50.0,GENERAL,INC,Hand,1475,9.0,1484,0.7446659039360912,310011,73808
Gajuwaka,Andhra Pradesh,25, KOSURI JANARDHANA RAO,MALE,31.0,GENERAL,SAPRP,Electric Pole,658,0.0,658,0.33018205174524795,310011,74634
Gajuwaka,Andhra Pradesh,25, SATISH D. V.,MALE,31.0,GENERAL,IND,Cup & Saucer,591,0.0,591,0.2965616908532546,310011,74701
Gajuwaka,Andhra Pradesh,25, PARAVADA ESWARA RAO,MALE,37.0,SC,JAJGP,Mike,423,0.0,423,0.2122598904076594,310011,74869
Gajuwaka,Andhra Pradesh,25, T. APPALA SWAMY,MALE,47.0,SC,RPI(A),Sewing Machine,398,0.0,398,0.1997149796270649,310011,74894
Gajuwaka,Andhra Pradesh,25, GATTIM JYOTHYSWAR RAO,MALE,70.0,GENERAL,IND,Battery Torch,268,0.0,268,0.13448144356797334,310011,75024
Gajuwaka,Andhra Pradesh,25, KEERANMAYI.B,FEMALE,47.0,GENERAL,PPOI,FLUTE,229,0.0,229,0.11491138275024587,310011,75063
Gajuwaka,Andhra Pradesh,25, PAVANI PANTAGOLUSULA,FEMALE,35.0,GENERAL,MPP,Telephone,226,0.0,226,0.11340599345657452,310011,75066
Chodavaram,Andhra Pradesh,26, KARANAM DHARMASRI,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,93456,759.0,94215,53.9221858473936,210806,0
Chodavaram,Andhra Pradesh,26, KALIDINDI SURYA NAGA SANYASI RAJU,MALE,49.0,GENERAL,TDP,Bicycle,66210,368.0,66578,38.104667933426434,210806,27637
Chodavaram,Andhra Pradesh,26, P.V.S.N.RAJU,MALE,47.0,GENERAL,JnP,Glass Tumbler,5246,54.0,5300,3.0333554634738213,210806,88915
Chodavaram,Andhra Pradesh,26, NOTA,,,,NOTA,NOTA,5033,3.0,5036,2.8822600215196537,210806,89179
Chodavaram,Andhra Pradesh,26, GUNURU VENKATA RAO,MALE,57.0,GENERAL,INC,Hand,1182,6.0,1188,0.6799294887937547,210806,93027
Chodavaram,Andhra Pradesh,26, VENKATA APPALARAJU GANAPATHIRAJU,MALE,44.0,GENERAL,IND,Tractor Chalata Kissan,928,0.0,928,0.5311233717176804,210806,93287
Chodavaram,Andhra Pradesh,26, MOLLI VENKATA RAMANA,MALE,46.0,GENERAL,BJP,Lotus,598,27.0,625,0.3577070122021016,210806,93590
Chodavaram,Andhra Pradesh,26, PADAVALA CHAKRAVARTHY,MALE,45.0,SC,IPBP,Trumpet,315,0.0,315,0.18028433414985923,210806,93900
Chodavaram,Andhra Pradesh,26, RAMACHANDRA RAO VANKAYALA,MALE,66.0,GENERAL,IND,Brief Case,291,0.0,291,0.1665483848812985,210806,93924
Chodavaram,Andhra Pradesh,26, GOLUKONDA SRINIVASARAO,MALE,36.0,GENERAL,JAJGP,Mike,248,0.0,248,0.14193814244179392,210806,93967
V.Madugula,Andhra Pradesh,27, BUDI MUTYALA NAIDU,MALE,56.0,GENERAL,YSRCP,Ceiling Fan,77965,865.0,78830,50.986682534651926,186294,0
V.Madugula,Andhra Pradesh,27, GAVIREDDI RAMANAIDU,MALE,48.0,GENERAL,TDP,Bicycle,62158,280.0,62438,40.38445368639601,186294,16392
V.Madugula,Andhra Pradesh,27, NOTA,,,,NOTA,NOTA,4667,5.0,4672,3.021816323758643,186294,74158
V.Madugula,Andhra Pradesh,27, SANYASINAIDU GAVIREDDY,MALE,50.0,GENERAL,JnP,Glass Tumbler,3698,47.0,3745,2.422239326300539,186294,75085
V.Madugula,Andhra Pradesh,27, BODDU SRINIVASA,MALE,49.0,GENERAL,INC,Hand,1652,5.0,1657,1.0717357980453919,186294,77173
V.Madugula,Andhra Pradesh,27, MATALA ARI NAIDU,MALE,30.0,GENERAL,IND,Tractor Chalata Kissan,957,0.0,957,0.618980783783609,186294,77873
V.Madugula,Andhra Pradesh,27, MANDALA SANTHOSHI SUBHA LAKSHMI,FEMALE,32.0,GENERAL,BJP,Lotus,760,36.0,796,0.5148471305033989,186294,78034
V.Madugula,Andhra Pradesh,27, ALLU BHANUMATHI,FEMALE,68.0,GENERAL,IND,Cup & Saucer,601,0.0,601,0.3887225193876165,186294,78229
V.Madugula,Andhra Pradesh,27, CHALLA YERRU NAIDU,MALE,32.0,GENERAL,IND,Slate,291,1.0,292,0.18886352023491518,186294,78538
V.Madugula,Andhra Pradesh,27, BARLA KRISHNA,MALE,28.0,GENERAL,PP,Gas Stove,243,0.0,243,0.15717066923659037,186294,78587
V.Madugula,Andhra Pradesh,27, TADI VEERA JAGADEESWARI,FEMALE,65.0,GENERAL,PPOI,FLUTE,195,0.0,195,0.1261246111157824,186294,78635
V.Madugula,Andhra Pradesh,27, BANDARU VENKATARAMANA,MALE,57.0,GENERAL,JAJGP,Mike,182,1.0,183,0.11836309658558039,186294,78647
Araku valley ,Andhra Pradesh,28, CHETTI. PALGUNA,MALE,57.0,ST,YSRCP,Ceiling Fan,52266,835.0,53101,33.698873552276694,220893,0
Araku valley ,Andhra Pradesh,28, DONNU DORA SIYYARI,MALE,49.0,ST,IND,Pot,27598,62.0,27660,17.55354593050928,220893,25441
Araku valley ,Andhra Pradesh,28, KIDARI. SRAVAN KUMAR,MALE,28.0,ST,TDP,Bicycle,19281,648.0,19929,12.647310804378867,220893,33172
Araku valley ,Andhra Pradesh,28, P. RAJA RAO,MALE,45.0,ST,IND,Gas Cylinder,10758,117.0,10875,6.901475487862922,220893,42226
Araku valley ,Andhra Pradesh,28, SURENDRA KILLO,MALE,43.0,ST,CPM,"Hammer, Sickle and Star",10401,54.0,10455,6.634935744883388,220893,42646
Araku valley ,Andhra Pradesh,28, NOTA,,,,NOTA,NOTA,10177,0.0,10177,6.458511819768365,220893,42924
Araku valley ,Andhra Pradesh,28, SURYA NARAYANA JARSINGI,MALE,42.0,ST,IND,Slate,9830,150.0,9980,6.333491987942249,220893,43121
Araku valley ,Andhra Pradesh,28, ADAPA BONJU NAIDU,MALE,78.0,ST,BJP,Lotus,4877,10.0,4887,3.1013802950975724,220893,48214
Araku valley ,Andhra Pradesh,28, VENGADA ANIL KUMAR MAJJI,MALE,27.0,ST,IND,Apple,4421,1.0,4422,2.8062827225130893,220893,48679
Araku valley ,Andhra Pradesh,28, PACHIPENTA SANTHA KUMARI,FEMALE,36.0,ST,INC,Hand,2546,0.0,2546,1.6157385372045057,220893,50555
Araku valley ,Andhra Pradesh,28, RAJENDRA PRASAD BUKKA,MALE,37.0,ST,PRSHP,Helicopter,2035,0.0,2035,1.2914485165794065,220893,51066
Araku valley ,Andhra Pradesh,28, DEVIKA PADI,FEMALE,28.0,ST,JAJGP,Mike,1508,0.0,1508,0.9570046009836585,220893,51593
Paderu ,Andhra Pradesh,29, BHAGYA LAKSHMI KOTTAGULLI,FEMALE,36.0,ST,YSRCP,Ceiling Fan,70875,278.0,71153,50.600927348239175,227117,0
Paderu ,Andhra Pradesh,29, ESWARI. GIDDI,FEMALE,49.0,ST,TDP,Bicycle,27912,437.0,28349,20.16057916595551,227117,42804
Paderu ,Andhra Pradesh,29, KUDA KRISHNARAO,MALE,40.0,ST,IND,Pot,8501,46.0,8547,6.078255675029869,227117,62606
Paderu ,Andhra Pradesh,29, NOTA,,,,NOTA,NOTA,7801,7.0,7808,5.552710929055015,227117,63345
Paderu ,Andhra Pradesh,29, BALARAJU PASUPULETI,MALE,54.0,ST,JnP,Glass Tumbler,5953,85.0,6038,4.293963702565853,227117,65115
Paderu ,Andhra Pradesh,29, VANTHALA SUBBARAO,MALE,46.0,ST,INC,Hand,4908,2.0,4910,3.491779029413438,227117,66243
Paderu ,Andhra Pradesh,29, GANDHI LOKULA,MALE,43.0,ST,BJP,Lotus,4602,29.0,4631,3.2933663310007395,227117,66522
Paderu ,Andhra Pradesh,29, Boina Satyanarayana,MALE,56.0,ST,IND,SHIP,1751,0.0,1751,1.2452352506115947,227117,69402
Paderu ,Andhra Pradesh,29, Mudili Lakshmayya,MALE,48.0,ST,IND,Gas Cylinder,1635,1.0,1636,1.163452238721056,227117,69517
Paderu ,Andhra Pradesh,29, DONDA LAKSHMI VENKATA RAM PRASAD.,MALE,32.0,ST,IND,Helicopter,1341,1.0,1342,0.9543721909313306,227117,69811
Paderu ,Andhra Pradesh,29, BUSARI. KRISHNA KUMARI,FEMALE,30.0,ST,IND,Bat,1079,0.0,1079,0.7673379985207942,227117,70074
Paderu ,Andhra Pradesh,29, Dadiya. Satyanarayana,MALE,35.0,ST,IND,Plate Containing Food,1078,0.0,1078,0.7666268418956591,227117,70075
Paderu ,Andhra Pradesh,29, GADUGU BALAYYA DORA,MALE,47.0,ST,JAJGP,Mike,836,0.0,836,0.5945269386129601,227117,70317
Paderu ,Andhra Pradesh,29, KANNA BABU KOKKULA,MALE,48.0,ST,IND,Helmet,789,1.0,790,0.5618137338567446,227117,70363
Paderu ,Andhra Pradesh,29, JOSEPH. KINTUKURI,MALE,50.0,ST,IPBP,Trumpet,667,1.0,668,0.47505262559026,227117,70485
Anakapalli,Andhra Pradesh,30, Amarnath Gudivada,MALE,35.0,GENERAL,YSRCP,Ceiling Fan,72514,693.0,73207,45.970147379261405,205573,0
Anakapalli,Andhra Pradesh,30, Peela Govinda Satyanarayana,MALE,53.0,GENERAL,TDP,Bicycle,64579,459.0,65038,40.84044483795817,205573,8169
Anakapalli,Andhra Pradesh,30, PARUCHURI BHASKARA RAO,MALE,53.0,GENERAL,JnP,Glass Tumbler,11891,97.0,11988,7.527833769756796,205573,61219
Anakapalli,Andhra Pradesh,30, NOTA,,,,NOTA,NOTA,2553,5.0,2558,1.6062895214412647,205573,70649
Anakapalli,Andhra Pradesh,30, Apparao Ponnaganti,MALE,63.0,GENERAL,BJP,Lotus,2463,61.0,2524,1.5849393088810604,205573,70683
Anakapalli,Andhra Pradesh,30, I R Gangadhar,MALE,55.0,GENERAL,INC,Hand,1744,12.0,1756,1.1026756839917362,205573,71451
Anakapalli,Andhra Pradesh,30, Konathala Seetaram,MALE,45.0,GENERAL,IND,Gas Cylinder,642,5.0,647,0.40628198607212607,205573,72560
Anakapalli,Andhra Pradesh,30, Dommesi Apparao,MALE,52.0,SC,RPI(KH),Refrigerator,345,1.0,346,0.21726981017149244,205573,72861
Anakapalli,Andhra Pradesh,30, Venkatesh,MALE,52.0,GENERAL,IND,Apple,336,0.0,336,0.21099033588907937,205573,72871
Anakapalli,Andhra Pradesh,30, Takasi Surya Pdhma,FEMALE,36.0,GENERAL,IND,Cake,237,0.0,237,0.1488235404931899,205573,72970
Anakapalli,Andhra Pradesh,30, Pentakota Ramarao,MALE,64.0,GENERAL,IND,Whistle,231,0.0,231,0.14505585592374207,205573,72976
Anakapalli,Andhra Pradesh,30, Lakshmi Ch S N V,FEMALE,35.0,GENERAL,PPOI,FLUTE,210,0.0,210,0.1318689599306746,205573,72997
Anakapalli,Andhra Pradesh,30, N Nageswara Rao,MALE,50.0,GENERAL,JAJGP,Mike,171,0.0,171,0.1073790102292636,205573,73036
Pendurthi,Andhra Pradesh,31, ANNAMREDDY ADEEP RAJ,MALE,35.0,GENERAL,YSRCP,Ceiling Fan,99171,588.0,99759,49.78714484631009,268878,0
Pendurthi,Andhra Pradesh,31, BANDARU SATYANARAYANA MURTHY,MALE,64.0,GENERAL,TDP,Bicycle,70695,204.0,70899,35.38386293425695,268878,28860
Pendurthi,Andhra Pradesh,31, CHINTALAPUDI VENKATA RAMAIAH,MALE,59.0,GENERAL,JnP,Glass Tumbler,19565,61.0,19626,9.794830589256929,268878,80133
Pendurthi,Andhra Pradesh,31, NOTA,,,,NOTA,NOTA,3736,1.0,3737,1.8650403501504709,268878,96022
Pendurthi,Andhra Pradesh,31, Dr KASAPU.V.V.V.SATYANARAYANA,MALE,41.0,GENERAL,BJP,Lotus,2218,18.0,2236,1.115929949942856,268878,97523
Pendurthi,Andhra Pradesh,31, ADARI RAMESH,MALE,44.0,GENERAL,INC,Hand,1848,5.0,1853,0.924784524706669,268878,97906
Pendurthi,Andhra Pradesh,31, TATIPUDI SREERAMULU,MALE,51.0,SC,IND,Tractor Chalata Kissan,686,0.0,686,0.3423649130862251,268878,99073
Pendurthi,Andhra Pradesh,31, MOLLETI ESWARA RAO,MALE,27.0,GENERAL,IND,Almirah,431,0.0,431,0.2151009876678761,268878,99328
Pendurthi,Andhra Pradesh,31, SK SAFI VULLA,MALE,30.0,GENERAL,IND,Pen Nib with Seven Rays,395,0.0,395,0.19713431584410918,268878,99364
Pendurthi,Andhra Pradesh,31, DITTAKAVI.SWATHI,FEMALE,33.0,GENERAL,JAJGP,Mike,307,0.0,307,0.1532157847193456,268878,99452
Pendurthi,Andhra Pradesh,31, NAGESHWARA RAO PEELA,MALE,40.0,GENERAL,PPOI,FLUTE,256,0.0,256,0.1277629996356758,268878,99503
Pendurthi,Andhra Pradesh,31, KUCHU APPARAO,MALE,53.0,GENERAL,IND,Apple,186,0.0,186,0.09282780442279571,268878,99573
ELAMANCHILI,Andhra Pradesh,32, UPPALAPATI VENKATA RAMANAMURTHY RAJU,MALE,66.0,GENERAL,YSRCP,Ceiling Fan,71473,461.0,71934,42.62351421494851,198556,0
ELAMANCHILI,Andhra Pradesh,32, PANCHAKARLA RAMESH BABU,MALE,54.0,GENERAL,TDP,Bicycle,67483,305.0,67788,40.16685825343968,198556,4146
ELAMANCHILI,Andhra Pradesh,32, SUNDARAPU VIJAY KUMAR,MALE,39.0,GENERAL,JnP,Glass Tumbler,19634,140.0,19774,11.716814998281643,198556,52160
ELAMANCHILI,Andhra Pradesh,32, APPARAO KUNDRAPU,MALE,50.0,GENERAL,INC,Hand,3004,6.0,3010,1.7835345982010593,198556,68924
ELAMANCHILI,Andhra Pradesh,32, NOTA,,,,NOTA,NOTA,2961,2.0,2963,1.755685386867023,198556,68971
ELAMANCHILI,Andhra Pradesh,32, MYLAPALLI RAJARAO,MALE,40.0,GENERAL,BJP,Lotus,747,50.0,797,0.47225151985589514,198556,71137
ELAMANCHILI,Andhra Pradesh,32, VEERA BALAJI SATYA PRASAD VEESAM,MALE,56.0,GENERAL,IND,Hand Cart,639,0.0,639,0.3786307668606236,198556,71295
ELAMANCHILI,Andhra Pradesh,32, KOLAGANI NAGESWARARAO,MALE,38.0,GENERAL,SHS,Bow & Arrow,432,2.0,434,0.25716080253131557,198556,71500
ELAMANCHILI,Andhra Pradesh,32, RAVI DEMULLU,MALE,43.0,GENERAL,IND,Ganna Kisan,378,0.0,378,0.22397876349501675,198556,71556
ELAMANCHILI,Andhra Pradesh,32, PRAGADA ANNAPURNA,FEMALE,37.0,GENERAL,IND,SHIP,329,0.0,329,0.19494447933825532,198556,71605
ELAMANCHILI,Andhra Pradesh,32, BOJA NAGESWARA RAO,MALE,41.0,GENERAL,IND,Helicopter,256,2.0,258,0.1528743941315194,198556,71676
ELAMANCHILI,Andhra Pradesh,32, ESWARAPU ASHOK,MALE,30.0,GENERAL,IND,DIAMOND,245,1.0,246,0.14576395719516966,198556,71688
